Index	OTU	2D_ID	Channel_ID	Bottle_ID	Site_ID	Site_ID_1	Plate_ID	Position	Longitude	Latitude	Altitude	Altitude_1	Location	Setup_Site_Date	Distribution	Method	Tag	Collection_Date_formatted	Collection_Date_formatted_1	Year	Month	Collector	Image_File	Reverse_Complement_for_Papara	Sumaclust_97_OTU
92	TMS|2.0033|Juncole09-65.fas|	133681487	140032	2.0033	14003	14003	JUN_COLE09	F05	98.80537	25.31363	1408	1400	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	27 Jun 2014	27 Jun 2014	2014	6	Zhiguang Yang			OTU_0032 
93	TMS|2.0023|Juncole13-68.fas|	133680594	180012	2.0023	18001	18001	JUN_COLE13	F08	98.79670	25.29758	1823	1800	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	13 Jun 2014	13 Jun 2014	2014	6	Zhiguang Yang			OTU_0441 
94	TMS|2.0038|Julycole06-93.fas|	132947167	140022	2.0038	14002	14002	JULY_COLE06	H09	98.79755	25.30981	1418	1400	Gaoligongshan Mountain,Baihualing	2014-5-16	NE	Malaise Trap	Didi	04 Jul 2014	04 Jul 2014	2014	7	Zhiguang Yang			OTU_0639 
95	TMS|2.0036|Juncole12-59.fas|	133683200	180022	2.0036	18002	18002	JUN_COLE12	E11	98.78954	25.30451	1811	1800	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	27 Jun 2014	27 Jun 2014	2014	6	Zhiguang Yang			OTU_0038 
96	TMS|2.0041|Julycole07-57.fas|	132947380	180012	2.0041	18001	18001	JULY_COLE07	E09	98.79670	25.29758	1823	1800	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	04 Jul 2014	04 Jul 2014	2014	7	Zhiguang Yang			OTU_1225 
97	TMS|2.0038|Julycole02-54.fas|	132947190	140022	2.0038	14002	14002	JULY_COLE02	E06	98.79755	25.30981	1418	1400	Gaoligongshan Mountain,Baihualing	2014-5-16	NE	Malaise Trap	Didi	04 Jul 2014	04 Jul 2014	2014	7	Zhiguang Yang			OTU_0024 
98	TMS|2.0038|Julycole02-19.fas|	132947156	140022	2.0038	14002	14002	JULY_COLE02	B07	98.79755	25.30981	1418	1400	Gaoligongshan Mountain,Baihualing	2014-5-16	NE	Malaise Trap	Didi	04 Jul 2014	04 Jul 2014	2014	7	Zhiguang Yang			OTU_2284 
99	TMS|2.0038|Julycole11-31.fas|	132946545	140022	2.0038	14002	14002	JULY_COLE11	C07	98.79755	25.30981	1418	1400	Gaoligongshan Mountain,Baihualing	2014-5-16	NE	Malaise Trap	Didi	04 Jul 2014	04 Jul 2014	2014	7	Zhiguang Yang			OTU_0106 
100	TMS|2.0042|Julycole10-65.fas|	132947301	180022	2.0042	18002	18002	JULY_COLE10	F05	98.78954	25.30451	1811	1800	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	04 Jul 2014	04 Jul 2014	2014	7	Zhiguang Yang			OTU_0053 
101	TMS|2.0040|Julycole05-59.fas|	132946444	140042	2.0040	14004	14004	JULY_COLE05	E11	98.80422	25.31137	1438	1400	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	04 Jul 2014	04 Jul 2014	2014	7	Zhiguang Yang			OTU_0021 
102	TMS|2.0040|Julycole03-86.fas|	132944774	140042	2.0040	14004	14004	JULY_COLE03	H02	98.80422	25.31137	1438	1400	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	04 Jul 2014	04 Jul 2014	2014	7	Zhiguang Yang			OTU_2447 
103	TMS|2.0038|Julycole05-86.fas|	132946288	140022	2.0038	14002	14002	JULY_COLE05	H02	98.79755	25.30981	1418	1400	Gaoligongshan Mountain,Baihualing	2014-5-16	NE	Malaise Trap	Didi	04 Jul 2014	04 Jul 2014	2014	7	Zhiguang Yang			OTU_0033 
104	TMS|2.0038|Julycole09-20.fas|	132945394	140022	2.0038	14002	14002	JULY_COLE09	B08	98.79755	25.30981	1418	1400	Gaoligongshan Mountain,Baihualing	2014-5-16	NE	Malaise Trap	Didi	04 Jul 2014	04 Jul 2014	2014	7	Zhiguang Yang			OTU_0001 
105	TMS|2.0040|Julycole12-08.fas|	132947070	140042	2.0040	14004	14004	JULY_COLE12	A08	98.80422	25.31137	1438	1400	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	04 Jul 2014	04 Jul 2014	2014	7	Zhiguang Yang			OTU_0001 
106	TMS|2.0042|Julycole01-55.fas|	132946395	180022	2.0042	18002	18002	JULY_COLE01	E07	98.78954	25.30451	1811	1800	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	04 Jul 2014	04 Jul 2014	2014	7	Zhiguang Yang			OTU_0470 
107	TMS|2.0040|Julycole02-36.fas|	132944789	140042	2.0040	14004	14004	JULY_COLE02	C12	98.80422	25.31137	1438	1400	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	04 Jul 2014	04 Jul 2014	2014	7	Zhiguang Yang			OTU_0079 
108	TMS|2.0033|Juncole10-20.fas|	133678527	140032	2.0033	14003	14003	JUN_COLE10	B08	98.80537	25.31363	1408	1400	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	27 Jun 2014	27 Jun 2014	2014	6	Zhiguang Yang			OTU_0238 
109	TMS|2.0024|Juncole13-12.fas|	133679931	180022	2.0024	18002	18002	JUN_COLE13	A12	98.78954	25.30451	1811	1800	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	13 Jun 2014	13 Jun 2014	2014	6	Zhiguang Yang			OTU_0038 
110	TMS|2.0040|Julycole05-16.fas|	132945140	140042	2.0040	14004	14004	JULY_COLE05	B04	98.80422	25.31137	1438	1400	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	04 Jul 2014	04 Jul 2014	2014	7	Zhiguang Yang			OTU_0863 
111	TMS|2.0032|Juncole11-49.fas|	133682614	140022	2.0032	14002	14002	JUN_COLE11	E01	98.79755	25.30981	1418	1400	Gaoligongshan Mountain,Baihualing	2014-5-16	NE	Malaise Trap	Didi	27 Jun 2014	27 Jun 2014	2014	6	Zhiguang Yang			OTU_0224 
112	TMS|2.0042|Julycole06-28.fas|	132947275	180022	2.0042	18002	18002	JULY_COLE06	C04	98.78954	25.30451	1811	1800	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	04 Jul 2014	04 Jul 2014	2014	7	Zhiguang Yang			OTU_0396 
113	TMS|2.0038|Julycole07-63.fas|	132945951	140022	2.0038	14002	14002	JULY_COLE07	F03	98.79755	25.30981	1418	1400	Gaoligongshan Mountain,Baihualing	2014-5-16	NE	Malaise Trap	Didi	04 Jul 2014	04 Jul 2014	2014	7	Zhiguang Yang			OTU_0033 
114	TMS|2.0040|Julycole01-31.fas|	132944859	140042	2.0040	14004	14004	JULY_COLE01	C07	98.80422	25.31137	1438	1400	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	04 Jul 2014	04 Jul 2014	2014	7	Zhiguang Yang			OTU_2718 
115	TMS|2.0038|Julycole03-07.fas|	132945968	140022	2.0038	14002	14002	JULY_COLE03	A07	98.79755	25.30981	1418	1400	Gaoligongshan Mountain,Baihualing	2014-5-16	NE	Malaise Trap	Didi	04 Jul 2014	04 Jul 2014	2014	7	Zhiguang Yang			OTU_0445 
116	TMS|2.0024|Juncole15-08.fas|	133680394	180022	2.0024	18002	18002	JUN_COLE15	A08	98.78954	25.30451	1811	1800	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	13 Jun 2014	13 Jun 2014	2014	6	Zhiguang Yang			OTU_0224 
117	TMS|2.0038|Julycole07-58.fas|	132946507	140022	2.0038	14002	14002	JULY_COLE07	E10	98.79755	25.30981	1418	1400	Gaoligongshan Mountain,Baihualing	2014-5-16	NE	Malaise Trap	Didi	04 Jul 2014	04 Jul 2014	2014	7	Zhiguang Yang			OTU_0017 
118	TMS|2.0038|Julycole02-76.fas|	132945889	140022	2.0038	14002	14002	JULY_COLE02	G04	98.79755	25.30981	1418	1400	Gaoligongshan Mountain,Baihualing	2014-5-16	NE	Malaise Trap	Didi	04 Jul 2014	04 Jul 2014	2014	7	Zhiguang Yang			OTU_0362 
119	TMS|2.0041|Julycole04-88.fas|	132947415	180012	2.0041	18001	18001	JULY_COLE04	H04	98.79670	25.29758	1823	1800	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	04 Jul 2014	04 Jul 2014	2014	7	Zhiguang Yang			OTU_0255 
120	TMS|2.0036|Juncole11-41.fas|	133681843	180022	2.0036	18002	18002	JUN_COLE11	D05	98.78954	25.30451	1811	1800	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	27 Jun 2014	27 Jun 2014	2014	6	Zhiguang Yang			OTU_0254 
121	TMS|2.0024|Juncole14-23.fas|	133680509	180022	2.0024	18002	18002	JUN_COLE14	B11	98.78954	25.30451	1811	1800	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	13 Jun 2014	13 Jun 2014	2014	6	Zhiguang Yang			OTU_0349 
122	TMS|2.0038|Julycole02-63.fas|	132948836	140022	2.0038	14002	14002	JULY_COLE02	F03	98.79755	25.30981	1418	1400	Gaoligongshan Mountain,Baihualing	2014-5-16	NE	Malaise Trap	Didi	04 Jul 2014	04 Jul 2014	2014	7	Zhiguang Yang			OTU_0008 
123	TMS|2.0040|Julycole02-32.fas|	132946663	140042	2.0040	14004	14004	JULY_COLE02	C08	98.80422	25.31137	1438	1400	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	04 Jul 2014	04 Jul 2014	2014	7	Zhiguang Yang			OTU_0059 
124	TMS|2.0031|Juncole10-84.fas|	133681086	140012	2.0031	14001	14001	JUN_COLE10	G12	98.80348	25.30637	1402	1400	Gaoligongshan Mountain,Baihualing	2014-5-16	NE	Malaise Trap	Didi	27 Jun 2014	27 Jun 2014	2014	6	Zhiguang Yang			OTU_0110 
125	TMS|2.0038|Julycole02-77.fas|	132945198	140022	2.0038	14002	14002	JULY_COLE02	G05	98.79755	25.30981	1418	1400	Gaoligongshan Mountain,Baihualing	2014-5-16	NE	Malaise Trap	Didi	04 Jul 2014	04 Jul 2014	2014	7	Zhiguang Yang			OTU_0017 
126	TMS|2.0036|Juncole11-04.fas|	133680949	180022	2.0036	18002	18002	JUN_COLE11	A04	98.78954	25.30451	1811	1800	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	27 Jun 2014	27 Jun 2014	2014	6	Zhiguang Yang			OTU_0031 
127	TMS|2.0031|Juncole09-92.fas|	133681096	140012	2.0031	14001	14001	JUN_COLE09	H08	98.80348	25.30637	1402	1400	Gaoligongshan Mountain,Baihualing	2014-5-16	NE	Malaise Trap	Didi	27 Jun 2014	27 Jun 2014	2014	6	Zhiguang Yang			OTU_0303 
128	TMS|2.0041|Julycole01-88.fas|	132944136	180012	2.0041	18001	18001	JULY_COLE01	H04	98.79670	25.29758	1823	1800	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	04 Jul 2014	04 Jul 2014	2014	7	Zhiguang Yang			OTU_0125 
129	TMS|2.0031|Juncole14-37.fas|	133681146	140012	2.0031	14001	14001	JUN_COLE14	D01	98.80348	25.30637	1402	1400	Gaoligongshan Mountain,Baihualing	2014-5-16	NE	Malaise Trap	Didi	27 Jun 2014	27 Jun 2014	2014	6	Zhiguang Yang			OTU_0001 
130	TMS|2.0038|Julycole04-01.fas|	132947137	140022	2.0038	14002	14002	JULY_COLE04	A01	98.79755	25.30981	1418	1400	Gaoligongshan Mountain,Baihualing	2014-5-16	NE	Malaise Trap	Didi	04 Jul 2014	04 Jul 2014	2014	7	Zhiguang Yang			OTU_0013 
131	TMS|2.0035|Juncole12-48.fas|	133681553	180012	2.0035	18001	18001	JUN_COLE12	D12	98.79670	25.29758	1823	1800	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	27 Jun 2014	27 Jun 2014	2014	6	Zhiguang Yang			OTU_0795 
132	TMS|2.0031|Juncole10-81.fas|	133681068	140012	2.0031	14001	14001	JUN_COLE10	G09	98.80348	25.30637	1402	1400	Gaoligongshan Mountain,Baihualing	2014-5-16	NE	Malaise Trap	Didi	27 Jun 2014	27 Jun 2014	2014	6	Zhiguang Yang			OTU_0021 
133	TMS|2.0040|Julycole05-32.fas|	132947114	140042	2.0040	14004	14004	JULY_COLE05	C08	98.80422	25.31137	1438	1400	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	04 Jul 2014	04 Jul 2014	2014	7	Zhiguang Yang			OTU_0001 
134	TMS|2.0041|Julycole14-12.fas|	132947389	180012	2.0041	18001	18001	JULY_COLE14	A12	98.79670	25.29758	1823	1800	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	04 Jul 2014	04 Jul 2014	2014	7	Zhiguang Yang			OTU_0286 
135	TMS|2.0033|Juncole08-94.fas|	133681488	140032	2.0033	14003	14003	JUN_COLE08	H10	98.80537	25.31363	1408	1400	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	27 Jun 2014	27 Jun 2014	2014	6	Zhiguang Yang			OTU_0334 
136	TMS|2.0036|Juncole08-50.fas|	133680868	180022	2.0036	18002	18002	JUN_COLE08	E02	98.78954	25.30451	1811	1800	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	27 Jun 2014	27 Jun 2014	2014	6	Zhiguang Yang			OTU_0053 
137	TMS|2.0047|Julycole13-50.fas|	132944058	180012	2.0047	18001	18001	JULY_COLE13	E02	98.79670	25.29758	1823	1800	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	11 Jul 2014	11 Jul 2014	2014	7	Zhiguang Yang			OTU_0233 
138	TMS|2.0047|Julycole09-21.fas|	132943986	180012	2.0047	18001	18001	JULY_COLE09	B09	98.79670	25.29758	1823	1800	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	11 Jul 2014	11 Jul 2014	2014	7	Zhiguang Yang			OTU_0008 
139	TMS|2.0038|Julycole13-06.fas|	132946512	140022	2.0038	14002	14002	JULY_COLE13	A06	98.79755	25.30981	1418	1400	Gaoligongshan Mountain,Baihualing	2014-5-16	NE	Malaise Trap	Didi	04 Jul 2014	04 Jul 2014	2014	7	Zhiguang Yang			OTU_0495 
140	TMS|2.0038|Julycole08-76.fas|	132945966	140022	2.0038	14002	14002	JULY_COLE08	G04	98.79755	25.30981	1418	1400	Gaoligongshan Mountain,Baihualing	2014-5-16	NE	Malaise Trap	Didi	04 Jul 2014	04 Jul 2014	2014	7	Zhiguang Yang			OTU_0096 
141	TMS|2.0038|Julycole11-89.fas|	132948547	140022	2.0038	14002	14002	JULY_COLE11	H05	98.79755	25.30981	1418	1400	Gaoligongshan Mountain,Baihualing	2014-5-16	NE	Malaise Trap	Didi	04 Jul 2014	04 Jul 2014	2014	7	Zhiguang Yang		Reversed	OTU_1849 
142	TMS|2.0040|Julycole13-95.fas|	132946604	140042	2.0040	14004	14004	JULY_COLE13	H11	98.80422	25.31137	1438	1400	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	04 Jul 2014	04 Jul 2014	2014	7	Zhiguang Yang			OTU_2569 
143	TMS|2.0041|Julycole12-88.fas|	132944071	180012	2.0041	18001	18001	JULY_COLE12	H04	98.79670	25.29758	1823	1800	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	04 Jul 2014	04 Jul 2014	2014	7	Zhiguang Yang			OTU_0437 
144	TMS|2.0041|Julycole01-67.fas|	132947343	180012	2.0041	18001	18001	JULY_COLE01	F07	98.79670	25.29758	1823	1800	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	04 Jul 2014	04 Jul 2014	2014	7	Zhiguang Yang			OTU_0020 
145	TMS|2.0041|Julycole09-29.fas|	132947392	180012	2.0041	18001	18001	JULY_COLE09	C05	98.79670	25.29758	1823	1800	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	04 Jul 2014	04 Jul 2014	2014	7	Zhiguang Yang			OTU_0536 
146	TMS|2.0040|Julycole02-59.fas|	132944506	140042	2.0040	14004	14004	JULY_COLE02	E11	98.80422	25.31137	1438	1400	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	04 Jul 2014	04 Jul 2014	2014	7	Zhiguang Yang			OTU_0021 
147	TMS|2.0033|Juncole10-89.fas|	133677867	140032	2.0033	14003	14003	JUN_COLE10	H05	98.80537	25.31363	1408	1400	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	27 Jun 2014	27 Jun 2014	2014	6	Zhiguang Yang			OTU_0354 
148	TMS|2.0031|Juncole09-48.fas|	133681113	140012	2.0031	14001	14001	JUN_COLE09	D12	98.80348	25.30637	1402	1400	Gaoligongshan Mountain,Baihualing	2014-5-16	NE	Malaise Trap	Didi	27 Jun 2014	27 Jun 2014	2014	6	Zhiguang Yang			OTU_0605 
149	TMS|2.0031|Juncole09-56.fas|	133681127	140012	2.0031	14001	14001	JUN_COLE09	E08	98.80348	25.30637	1402	1400	Gaoligongshan Mountain,Baihualing	2014-5-16	NE	Malaise Trap	Didi	27 Jun 2014	27 Jun 2014	2014	6	Zhiguang Yang			OTU_0100 
150	TMS|2.0036|Juncole13-75.fas|	133681899	180022	2.0036	18002	18002	JUN_COLE13	G03	98.78954	25.30451	1811	1800	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	27 Jun 2014	27 Jun 2014	2014	6	Zhiguang Yang			OTU_2028 
151	TMS|2.0024|Juncole12-68.fas|	133680392	180022	2.0024	18002	18002	JUN_COLE12	F08	98.78954	25.30451	1811	1800	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	13 Jun 2014	13 Jun 2014	2014	6	Zhiguang Yang			OTU_0746 
152	TMS|2.0036|Juncole12-50.fas|	133681183	180022	2.0036	18002	18002	JUN_COLE12	E02	98.78954	25.30451	1811	1800	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	27 Jun 2014	27 Jun 2014	2014	6	Zhiguang Yang			OTU_1101 
153	TMS|2.0036|Juncole13-02.fas|	133681408	180022	2.0036	18002	18002	JUN_COLE13	A02	98.78954	25.30451	1811	1800	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	27 Jun 2014	27 Jun 2014	2014	6	Zhiguang Yang			OTU_0161 
154	TMS|2.0023|Juncole14-21.fas|	133680619	180012	2.0023	18001	18001	JUN_COLE14	B09	98.79670	25.29758	1823	1800	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	13 Jun 2014	13 Jun 2014	2014	6	Zhiguang Yang			OTU_0925 
155	TMS|2.0023|Juncole13-67.fas|	133680960	180012	2.0023	18001	18001	JUN_COLE13	F07	98.79670	25.29758	1823	1800	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	13 Jun 2014	13 Jun 2014	2014	6	Zhiguang Yang			OTU_0551 
156	TMS|2.0019|Juncole15-94.fas|	133683142	140012	2.0019	14001	14001	JUN_COLE15	H10	98.80348	25.30637	1402	1400	Gaoligongshan Mountain,Baihualing	2014-5-16	NE	Malaise Trap	Didi	13 Jun 2014	13 Jun 2014	2014	6	Zhiguang Yang			OTU_2717 
157	TMS|2.0024|Juncole15-17.fas|	133680421	180022	2.0024	18002	18002	JUN_COLE15	B05	98.78954	25.30451	1811	1800	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	13 Jun 2014	13 Jun 2014	2014	6	Zhiguang Yang			OTU_0026 
158	TMS|2.0036|Juncole12-40.fas|	133680957	180022	2.0036	18002	18002	JUN_COLE12	D04	98.78954	25.30451	1811	1800	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	27 Jun 2014	27 Jun 2014	2014	6	Zhiguang Yang			OTU_1066 
159	TMS|2.0036|Juncole12-35.fas|	133681404	180022	2.0036	18002	18002	JUN_COLE12	C11	98.78954	25.30451	1811	1800	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	27 Jun 2014	27 Jun 2014	2014	6	Zhiguang Yang			OTU_0145 
160	TMS|2.0024|Juncole12-54.fas|	133680539	180022	2.0024	18002	18002	JUN_COLE12	E06	98.78954	25.30451	1811	1800	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	13 Jun 2014	13 Jun 2014	2014	6	Zhiguang Yang			OTU_0027 
161	TMS|2.0036|Juncole15-47.fas|	133681169	180022	2.0036	18002	18002	JUN_COLE15	D11	98.78954	25.30451	1811	1800	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	27 Jun 2014	27 Jun 2014	2014	6	Zhiguang Yang			OTU_0198 
162	TMS|2.0036|Juncole09-81.fas|	133681364	180022	2.0036	18002	18002	JUN_COLE09	G09	98.78954	25.30451	1811	1800	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	27 Jun 2014	27 Jun 2014	2014	6	Zhiguang Yang			OTU_0875 
163	TMS|2.0036|Juncole11-94.fas|	133682460	180022	2.0036	18002	18002	JUN_COLE11	H10	98.78954	25.30451	1811	1800	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	27 Jun 2014	27 Jun 2014	2014	6	Zhiguang Yang			OTU_0453 
164	TMS|2.0046|Yearcole01-06.fas|	128203829	140042	2.0046	14004	14004	YEAR_COLE01	A06	98.80422	25.31137	1438	1400	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	11 Jul 2014	11 Jul 2014	2014	7	Zhiguang Yang			OTU_0110 
165	TMS|2.0046|Yearcole01-11.fas|	128203962	140042	2.0046	14004	14004	YEAR_COLE01	A11	98.80422	25.31137	1438	1400	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	11 Jul 2014	11 Jul 2014	2014	7	Zhiguang Yang			OTU_0001 
166	TMS|2.0046|Yearcole03-09.fas|	128203936	140042	2.0046	14004	14004	YEAR_COLE03	A09	98.80422	25.31137	1438	1400	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	11 Jul 2014	11 Jul 2014	2014	7	Zhiguang Yang			OTU_0001 
167	TMS|2.0046|Yearcole02-23.fas|	128203828	140042	2.0046	14004	14004	YEAR_COLE02	B11	98.80422	25.31137	1438	1400	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	11 Jul 2014	11 Jul 2014	2014	7	Zhiguang Yang			OTU_0001 
168	TMS|2.0038|Julycole03-80.fas|	132946282	140022	2.0038	14002	14002	JULY_COLE03	G08	98.79755	25.30981	1418	1400	Gaoligongshan Mountain,Baihualing	2014-5-16	NE	Malaise Trap	Didi	04 Jul 2014	04 Jul 2014	2014	7	Zhiguang Yang			OTU_0472 
169	TMS|2.0023|Juncole09-84.fas|	133680981	180012	2.0023	18001	18001	JUN_COLE09	G12	98.79670	25.29758	1823	1800	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	13 Jun 2014	13 Jun 2014	2014	6	Zhiguang Yang			OTU_0026 
170	TMS|2.0035|Juncole16-10.fas|	133681307	180012	2.0035	18001	18001	JUN_COLE16	A10	98.79670	25.29758	1823	1800	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	27 Jun 2014	27 Jun 2014	2014	6	Zhiguang Yang			OTU_0361 
171	TMS|2.0036|Juncole10-34.fas|	133683183	180022	2.0036	18002	18002	JUN_COLE10	C10	98.78954	25.30451	1811	1800	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	27 Jun 2014	27 Jun 2014	2014	6	Zhiguang Yang			OTU_0478 
172	TMS|2.0036|Juncole09-82.fas|	133681352	180022	2.0036	18002	18002	JUN_COLE09	G10	98.78954	25.30451	1811	1800	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	27 Jun 2014	27 Jun 2014	2014	6	Zhiguang Yang			OTU_0233 
173	TMS|2.0036|Juncole11-69.fas|	133681937	180022	2.0036	18002	18002	JUN_COLE11	F09	98.78954	25.30451	1811	1800	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	27 Jun 2014	27 Jun 2014	2014	6	Zhiguang Yang			OTU_1529 
174	TMS|2.0036|Juncole11-55.fas|	133681826	180022	2.0036	18002	18002	JUN_COLE11	E07	98.78954	25.30451	1811	1800	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	27 Jun 2014	27 Jun 2014	2014	6	Zhiguang Yang			OTU_0896 
175	TMS|2.0031|Juncole14-91.fas|	133681101	140012	2.0031	14001	14001	JUN_COLE14	H07	98.80348	25.30637	1402	1400	Gaoligongshan Mountain,Baihualing	2014-5-16	NE	Malaise Trap	Didi	27 Jun 2014	27 Jun 2014	2014	6	Zhiguang Yang			OTU_0055 
176	TMS|2.0036|Juncole16-01.fas|	133682464	180022	2.0036	18002	18002	JUN_COLE16	A01	98.78954	25.30451	1811	1800	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	27 Jun 2014	27 Jun 2014	2014	6	Zhiguang Yang			OTU_2032 
177	TMS|2.0031|Juncole13-09.fas|	133681069	140012	2.0031	14001	14001	JUN_COLE13	A09	98.80348	25.30637	1402	1400	Gaoligongshan Mountain,Baihualing	2014-5-16	NE	Malaise Trap	Didi	27 Jun 2014	27 Jun 2014	2014	6	Zhiguang Yang			OTU_0024 
178	TMS|2.0033|Juncole14-13.fas|	133681505	140032	2.0033	14003	14003	JUN_COLE14	B01	98.80537	25.31363	1408	1400	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	27 Jun 2014	27 Jun 2014	2014	6	Zhiguang Yang			OTU_0032 
179	TMS|2.0036|Juncole15-10.fas|	133680727	180022	2.0036	18002	18002	JUN_COLE15	A10	98.78954	25.30451	1811	1800	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	27 Jun 2014	27 Jun 2014	2014	6	Zhiguang Yang			OTU_1986 
180	TMS|2.0038|Julycole13-94.fas|	132945898	140022	2.0038	14002	14002	JULY_COLE13	H10	98.79755	25.30981	1418	1400	Gaoligongshan Mountain,Baihualing	2014-5-16	NE	Malaise Trap	Didi	04 Jul 2014	04 Jul 2014	2014	7	Zhiguang Yang			OTU_0024 
181	TMS|2.0031|Juncole16-59.fas|	133681107	140012	2.0031	14001	14001	JUN_COLE16	E11	98.80348	25.30637	1402	1400	Gaoligongshan Mountain,Baihualing	2014-5-16	NE	Malaise Trap	Didi	27 Jun 2014	27 Jun 2014	2014	6	Zhiguang Yang			OTU_0055 
182	TMS|2.0036|Juncole15-95.fas|	133683431	180022	2.0036	18002	18002	JUN_COLE15	H11	98.78954	25.30451	1811	1800	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	27 Jun 2014	27 Jun 2014	2014	6	Zhiguang Yang			OTU_1071 
